@relation adult_train

@attribute age {Adult,Senior,Child}
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Prof_specialty,Protective-serv,Armed-Forces,Priv-house-serv,None}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain {Low,None,High}
@attribute capital-loss {None,High,Low}
@attribute hours-per-week {FullTime,PartTime,OverTime}
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute income {<=50K,>50K}

@data
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,Poland,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,1st-4th,Divorced,Prof_specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,None,High,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Preschool,Never-married,Machine-op-inspct,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Divorced,Prof_specialty,Not-in-family,Amer-Indian-Eskimo,Female,None,None,PartTime,United-States,<=50K
Senior,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Senior,Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,Female,None,None,PartTime,Columbia,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Separated,Transport-moving,Not-in-family,Black,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Craft-repair,Other-relative,Other,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,>50K
Adult,State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,Iran,>50K
Adult,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,None,None,PartTime,United-States,<=50K
Adult,State-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,None,High,OverTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,10th,Widowed,Other-service,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,None,None,FullTime,Cambodia,>50K
Adult,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Widowed,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Prof-specialty,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,OverTime,United-States,<=50K
Child,Private,11th,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,None,None,OverTime,Thailand,>50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,White,Male,None,None,PartTime,Canada,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Child,Private,9th,Never-married,Other-service,Own-child,White,Male,Low,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,Low,None,OverTime,United-States,<=50K
Adult,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Prof-specialty,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Tech-support,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,Low,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,PartTime,Germany,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Assoc-acdm,Divorced,Sales,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Federal-gov,Masters,Married-civ-spouse,Sales,Husband,White,Male,High,None,FullTime,United-States,>50K
Adult,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,Ecuador,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Tech-support,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,None,None,OverTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof_specialty,Wife,Asian-Pac-Islander,Female,Low,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,None,None,FullTime,Laos,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,Low,None,PartTime,Taiwan,>50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,Black,Female,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Senior,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,None,None,FullTime,Mexico,<=50K
Adult,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Senior,Self-emp-not-inc,Masters,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Prof_specialty,Own-child,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,None,High,FullTime,United-States,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Child,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,None,None,PartTime,Haiti,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,State-gov,Some-college,Never-married,Protective-serv,Own-child,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,11th,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Divorced,Prof_specialty,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-spouse-absent,Other-service,Not-in-family,White,Male,None,None,PartTime,Iran,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,11th,Widowed,Other-service,Unmarried,Other,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,Portugal,<=50K
Adult,Private,10th,Married-civ-spouse,Other-service,Wife,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,None,Low,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-spouse-absent,Sales,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Sales,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Federal-gov,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Child,Private,11th,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,State-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,PartTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,5th-6th,Divorced,Craft-repair,Not-in-family,White,Female,None,High,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,None,High,PartTime,United-States,>50K
Adult,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Handlers-cleaners,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Prof_specialty,Other-relative,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,None,None,OverTime,United-States,<=50K
Adult,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,None,High,FullTime,Puerto-Rico,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,High,OverTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof_specialty,Wife,White,Female,None,High,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Some-college,Divorced,Other-service,Not-in-family,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,State-gov,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,12th,Divorced,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,11th,Never-married,Other-service,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Local-gov,11th,Separated,Machine-op-inspct,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,HS-grad,Divorced,Transport-moving,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,None,None,PartTime,United-States,<=50K
Child,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,Low,None,PartTime,United-States,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Never-married,Craft-repair,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,OverTime,Dominican-Republic,<=50K
Adult,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,HS-grad,Widowed,Prof_specialty,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Child,Private,11th,Never-married,Prof_specialty,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,Low,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Other-service,Wife,White,Female,None,None,PartTime,United-States,>50K
Adult,Private,Some-college,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,None,High,FullTime,Philippines,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,HS-grad,Never-married,Farming-fishing,Not-in-family,Black,Male,Low,None,OverTime,United-States,<=50K
Adult,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Federal-gov,HS-grad,Never-married,Armed-Forces,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,9th,Never-married,Craft-repair,Other-relative,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Exec-managerial,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
